parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,cycle
head_02_012_008,none,factor,35.817640000000004,17.908820000000002,53.72646,head_state,1.0,0.0,1,-1.0
head_02_004_016,none,factor,35.1231,17.56155,52.68465000000001,head_state,1.0,0.0,1,-1.0
head_02_026_018,none,factor,34.78394,17.39197,52.175909999999995,head_state,1.0,0.0,1,-1.0
head_02_007_006,none,factor,38.05117,19.025585,57.076755000000006,head_state,1.0,0.0,1,-1.0
head_02_024_000,none,factor,37.50533,18.752665,56.257994999999994,head_state,1.0,0.0,1,-1.0
head_02_013_011,none,factor,35.433009999999996,17.716504999999998,53.14951500000001,head_state,1.0,0.0,1,-1.0
head_02_027_012,none,factor,34.86615,17.433075,52.29922499999999,head_state,1.0,0.0,1,-1.0
head_02_021_017,none,factor,34.79844,17.39922,52.19766,head_state,1.0,0.0,1,-1.0
head_02_033_013,none,factor,34.191179999999996,17.095589999999998,51.28677,head_state,1.0,0.0,1,-1.0
head_02_019_018,none,factor,34.890840000000004,17.445420000000002,52.33626,head_state,1.0,0.0,1,-1.0
head_02_016_003,none,factor,39.679159999999996,19.839579999999998,59.51874000000001,head_state,1.0,0.0,1,-1.0
head_02_035_004,none,factor,34.57104,17.28552,51.856559999999995,head_state,1.0,0.0,1,-1.0
head_02_007_004,none,factor,38.98489,19.492445,58.477335,head_state,1.0,0.0,1,-1.0
head_02_034_010,none,factor,34.126709999999996,17.063354999999998,51.190065,head_state,1.0,0.0,1,-1.0
head_02_030_018,none,factor,34.65204,17.32602,51.97806,head_state,1.0,0.0,1,-1.0
head_02_019_008,none,factor,35.55936,17.77968,53.339040000000004,head_state,1.0,0.0,1,-1.0
head_02_005_008,none,factor,37.33914,18.66957,56.00871,head_state,1.0,0.0,1,-1.0
head_02_009_009,none,factor,36.192,18.096,54.288000000000004,head_state,1.0,0.0,1,-1.0
head_02_000_005,none,factor,38.50306,19.25153,57.75458999999999,head_state,1.0,0.0,1,-1.0
head_02_002_004,none,factor,38.79163,19.395815,58.187445,head_state,1.0,0.0,1,-1.0
head_02_014_003,none,factor,39.96738,19.98369,59.951069999999994,head_state,1.0,0.0,1,-1.0
head_02_026_000,none,factor,36.99115,18.495575,55.48672499999999,head_state,1.0,0.0,1,-1.0
head_02_019_011,none,factor,35.27032,17.63516,52.905480000000004,head_state,1.0,0.0,1,-1.0
head_02_000_013,none,factor,35.87502,17.93751,53.81253,head_state,1.0,0.0,1,-1.0
head_02_028_011,none,factor,34.90468,17.45234,52.35702,head_state,1.0,0.0,1,-1.0
head_02_028_012,none,factor,34.825340000000004,17.412670000000002,52.23801,head_state,1.0,0.0,1,-1.0
head_02_015_015,none,factor,34.73904,17.36952,52.10856,head_state,1.0,0.0,1,-1.0
head_02_019_009,none,factor,35.49372,17.74686,53.24058000000001,head_state,1.0,0.0,1,-1.0
head_02_004_001,none,factor,39.482479999999995,19.741239999999998,59.22371999999999,head_state,1.0,0.0,1,-1.0
head_02_038_014,none,factor,33.28767,16.643835,49.931505,head_state,1.0,0.0,1,-1.0
head_02_012_009,none,factor,35.75073,17.875365,53.62609499999999,head_state,1.0,0.0,1,-1.0
head_02_008_011,none,factor,35.926359999999995,17.963179999999998,53.88954,head_state,1.0,0.0,1,-1.0
head_02_008_000,none,factor,39.92502,19.96251,59.88753000000001,head_state,1.0,0.0,1,-1.0
head_02_021_007,none,factor,35.846470000000004,17.923235000000002,53.769705,head_state,1.0,0.0,1,-1.0
head_02_000_008,none,factor,37.56259,18.781295,56.343885,head_state,1.0,0.0,1,-1.0
head_02_004_007,none,factor,37.81987,18.909935,56.729805000000006,head_state,1.0,0.0,1,-1.0
head_02_018_001,none,factor,39.25401,19.627005,58.88101500000001,head_state,1.0,0.0,1,-1.0
head_02_018_014,none,factor,34.81669,17.408345,52.22503500000001,head_state,1.0,0.0,1,-1.0
head_02_001_012,none,factor,36.22022,18.11011,54.330330000000004,head_state,1.0,0.0,1,-1.0
head_02_030_008,none,factor,35.02665,17.513325,52.539975,head_state,1.0,0.0,1,-1.0
head_02_033_002,none,factor,35.56138,17.78069,53.34206999999999,head_state,1.0,0.0,1,-1.0
head_02_031_015,none,factor,34.39192,17.19596,51.58788,head_state,1.0,0.0,1,-1.0
head_02_018_008,none,factor,35.55341,17.776705,53.330115,head_state,1.0,0.0,1,-1.0
head_02_037_011,none,factor,33.33072,16.66536,49.99608,head_state,1.0,0.0,1,-1.0
head_02_021_016,none,factor,34.70603,17.353015,52.059045000000005,head_state,1.0,0.0,1,-1.0
head_02_028_001,none,factor,36.49966,18.24983,54.74949,head_state,1.0,0.0,1,-1.0
head_02_027_007,none,factor,35.540620000000004,17.770310000000002,53.310930000000006,head_state,1.0,0.0,1,-1.0
head_02_011_009,none,factor,35.857240000000004,17.928620000000002,53.78586,head_state,1.0,0.0,1,-1.0
head_02_023_016,none,factor,34.70794,17.35397,52.06191,head_state,1.0,0.0,1,-1.0
head_02_014_011,none,factor,35.40545,17.702725,53.108175,head_state,1.0,0.0,1,-1.0
head_02_008_003,none,factor,39.7349,19.86745,59.60235,head_state,1.0,0.0,1,-1.0
head_02_031_002,none,factor,35.891,17.9455,53.8365,head_state,1.0,0.0,1,-1.0
head_02_002_014,none,factor,35.47891,17.739455,53.218365000000006,head_state,1.0,0.0,1,-1.0
head_02_002_005,none,factor,38.51263,19.256315,57.768944999999995,head_state,1.0,0.0,1,-1.0
head_02_003_008,none,factor,37.489979999999996,18.744989999999998,56.23497,head_state,1.0,0.0,1,-1.0
head_02_016_017,none,factor,34.891890000000004,17.445945000000002,52.337835,head_state,1.0,0.0,1,-1.0
head_02_035_013,none,factor,33.87212,16.93606,50.80818000000001,head_state,1.0,0.0,1,-1.0
head_02_006_006,none,factor,38.1203,19.06015,57.18045,head_state,1.0,0.0,1,-1.0
head_02_006_009,none,factor,36.78391,18.391955,55.175865,head_state,1.0,0.0,1,-1.0
head_02_019_012,none,factor,35.1129,17.55645,52.66935000000001,head_state,1.0,0.0,1,-1.0
head_02_003_012,none,factor,36.12693,18.063465,54.190394999999995,head_state,1.0,0.0,1,-1.0
head_02_013_018,none,factor,34.95415,17.477075,52.431225,head_state,1.0,0.0,1,-1.0
head_02_002_019,none,factor,35.316759999999995,17.658379999999998,52.97514,head_state,1.0,0.0,1,-1.0
head_02_012_018,none,factor,34.94757,17.473785,52.421355,head_state,1.0,0.0,1,-1.0
head_02_013_012,none,factor,35.26255,17.631275,52.89382499999999,head_state,1.0,0.0,1,-1.0
head_02_020_001,none,factor,38.684259999999995,19.342129999999997,58.026390000000006,head_state,1.0,0.0,1,-1.0
head_02_024_014,none,factor,34.75569,17.377845,52.133534999999995,head_state,1.0,0.0,1,-1.0
head_02_025_002,none,factor,37.05607,18.528035,55.584105,head_state,1.0,0.0,1,-1.0
head_02_002_013,none,factor,35.83212,17.91606,53.74818000000001,head_state,1.0,0.0,1,-1.0
head_02_032_014,none,factor,34.352990000000005,17.176495000000003,51.529485,head_state,1.0,0.0,1,-1.0
head_02_005_002,none,factor,39.39236,19.69618,59.08854,head_state,1.0,0.0,1,-1.0
head_02_009_016,none,factor,34.5116,17.2558,51.7674,head_state,1.0,0.0,1,-1.0
head_02_016_001,none,factor,39.67167,19.835835,59.507505,head_state,1.0,0.0,1,-1.0
head_02_013_016,none,factor,34.83273,17.416365,52.249095000000004,head_state,1.0,0.0,1,-1.0
head_02_038_012,none,factor,33.0073,16.50365,49.51095,head_state,1.0,0.0,1,-1.0
head_02_011_019,none,factor,34.97218,17.48609,52.45827,head_state,1.0,0.0,1,-1.0
head_02_009_015,none,factor,34.71248,17.35624,52.06872,head_state,1.0,0.0,1,-1.0
head_02_037_017,none,factor,34.14798,17.07399,51.22197,head_state,1.0,0.0,1,-1.0
head_02_015_012,none,factor,35.24343,17.621715,52.865145,head_state,1.0,0.0,1,-1.0
head_02_006_014,none,factor,35.289359999999995,17.644679999999997,52.93404,head_state,1.0,0.0,1,-1.0
head_02_022_003,none,factor,37.776579999999996,18.888289999999998,56.66487000000001,head_state,1.0,0.0,1,-1.0
head_02_025_016,none,factor,34.683640000000004,17.341820000000002,52.02546,head_state,1.0,0.0,1,-1.0
head_02_039_006,none,factor,32.558040000000005,16.279020000000003,48.83706,head_state,1.0,0.0,1,-1.0
head_02_030_006,none,factor,35.20187,17.600935,52.802805000000006,head_state,1.0,0.0,1,-1.0
head_02_000_002,none,factor,39.21686,19.60843,58.82529,head_state,1.0,0.0,1,-1.0
head_02_009_017,none,factor,34.80404,17.40202,52.20606,head_state,1.0,0.0,1,-1.0
head_02_025_005,none,factor,36.30983,18.154915,54.46474499999999,head_state,1.0,0.0,1,-1.0
head_02_017_013,none,factor,35.03734,17.51867,52.55601,head_state,1.0,0.0,1,-1.0
head_02_000_003,none,factor,39.00139,19.500695,58.502085,head_state,1.0,0.0,1,-1.0
head_02_021_009,none,factor,35.52897,17.764485,53.293455,head_state,1.0,0.0,1,-1.0
head_02_037_005,none,factor,33.57359,16.786795,50.36038500000001,head_state,1.0,0.0,1,-1.0
head_02_024_012,none,factor,35.02052,17.51026,52.53077999999999,head_state,1.0,0.0,1,-1.0
head_02_008_010,none,factor,36.16782,18.08391,54.25173,head_state,1.0,0.0,1,-1.0
head_02_015_003,none,factor,39.84267,19.921335,59.764005000000004,head_state,1.0,0.0,1,-1.0
head_02_022_015,none,factor,34.607820000000004,17.303910000000002,51.91172999999999,head_state,1.0,0.0,1,-1.0
head_02_001_019,none,factor,35.33381,17.666905,53.000715,head_state,1.0,0.0,1,-1.0
head_02_020_017,none,factor,34.80871,17.404355,52.213065,head_state,1.0,0.0,1,-1.0
head_02_033_005,none,factor,34.976279999999996,17.488139999999998,52.46442,head_state,1.0,0.0,1,-1.0
head_02_007_017,none,factor,35.00367,17.501835,52.50550500000001,head_state,1.0,0.0,1,-1.0
head_02_015_016,none,factor,34.83211,17.416055,52.248165,head_state,1.0,0.0,1,-1.0
head_02_001_007,none,factor,37.88337,18.941685,56.825055000000006,head_state,1.0,0.0,1,-1.0
head_02_001_001,none,factor,39.367,19.6835,59.0505,head_state,1.0,0.0,1,-1.0
head_02_003_017,none,factor,35.22245,17.611225,52.833675,head_state,1.0,0.0,1,-1.0
head_02_021_015,none,factor,34.58501,17.292505,51.877515,head_state,1.0,0.0,1,-1.0
head_02_017_018,none,factor,34.92645,17.463225,52.389675,head_state,1.0,0.0,1,-1.0
head_02_019_014,none,factor,34.7113,17.35565,52.06695000000001,head_state,1.0,0.0,1,-1.0
head_02_028_019,none,factor,34.75332,17.37666,52.129979999999996,head_state,1.0,0.0,1,-1.0
head_02_031_017,none,factor,34.55677,17.278385,51.835155,head_state,1.0,0.0,1,-1.0
head_02_032_016,none,factor,34.427209999999995,17.213604999999998,51.640815,head_state,1.0,0.0,1,-1.0
head_02_004_014,none,factor,35.402770000000004,17.701385000000002,53.10415499999999,head_state,1.0,0.0,1,-1.0
head_02_000_006,none,factor,38.177859999999995,19.088929999999998,57.26679,head_state,1.0,0.0,1,-1.0
head_02_016_013,none,factor,35.06896,17.53448,52.60343999999999,head_state,1.0,0.0,1,-1.0
head_02_032_002,none,factor,35.73605,17.868025,53.604075,head_state,1.0,0.0,1,-1.0
head_02_006_017,none,factor,35.07835,17.539175,52.617525,head_state,1.0,0.0,1,-1.0
head_02_016_015,none,factor,34.7258,17.3629,52.0887,head_state,1.0,0.0,1,-1.0
head_02_034_018,none,factor,34.45023,17.225115,51.67534499999999,head_state,1.0,0.0,1,-1.0
head_02_029_004,none,factor,35.80045,17.900225,53.700675,head_state,1.0,0.0,1,-1.0
head_02_037_012,none,factor,33.36175,16.680875,50.042625,head_state,1.0,0.0,1,-1.0
head_02_032_004,none,factor,35.35498,17.67749,53.03247,head_state,1.0,0.0,1,-1.0
head_02_026_015,none,factor,34.569959999999995,17.284979999999997,51.85494,head_state,1.0,0.0,1,-1.0
head_02_020_011,none,factor,35.2511,17.62555,52.87665,head_state,1.0,0.0,1,-1.0
head_02_039_011,none,factor,32.56317,16.281585,48.844755,head_state,1.0,0.0,1,-1.0
head_02_021_008,none,factor,35.66151,17.830755,53.492265,head_state,1.0,0.0,1,-1.0
head_02_000_015,none,factor,35.1067,17.55335,52.66005,head_state,1.0,0.0,1,-1.0
head_02_016_000,none,factor,39.68783,19.843915,59.531744999999994,head_state,1.0,0.0,1,-1.0
head_02_015_014,none,factor,34.92001,17.460005,52.380015,head_state,1.0,0.0,1,-1.0
head_02_029_009,none,factor,35.03632,17.51816,52.55448000000001,head_state,1.0,0.0,1,-1.0
head_02_023_004,none,factor,37.09632,18.54816,55.64448,head_state,1.0,0.0,1,-1.0
head_02_000_004,none,factor,38.767959999999995,19.383979999999998,58.15194,head_state,1.0,0.0,1,-1.0
head_02_032_015,none,factor,34.33227,17.166135,51.49840500000001,head_state,1.0,0.0,1,-1.0
head_02_031_010,none,factor,34.7119,17.35595,52.06785,head_state,1.0,0.0,1,-1.0
head_02_001_011,none,factor,36.552479999999996,18.276239999999998,54.82872,head_state,1.0,0.0,1,-1.0
head_02_008_008,none,factor,36.67419,18.337095,55.011285,head_state,1.0,0.0,1,-1.0
head_02_010_008,none,factor,36.109359999999995,18.054679999999998,54.16404,head_state,1.0,0.0,1,-1.0
head_02_025_019,none,factor,34.833040000000004,17.416520000000002,52.24956,head_state,1.0,0.0,1,-1.0
head_02_028_002,none,factor,36.38176,18.19088,54.57264,head_state,1.0,0.0,1,-1.0
head_02_035_009,none,factor,33.9797,16.98985,50.96955,head_state,1.0,0.0,1,-1.0
head_02_029_003,none,factor,36.01076,18.00538,54.01613999999999,head_state,1.0,0.0,1,-1.0
head_02_024_018,none,factor,34.82475,17.412375,52.237125000000006,head_state,1.0,0.0,1,-1.0
head_02_025_000,none,factor,37.242309999999996,18.621154999999998,55.86346500000001,head_state,1.0,0.0,1,-1.0
head_02_020_015,none,factor,34.549040000000005,17.274520000000003,51.82356,head_state,1.0,0.0,1,-1.0
head_02_030_003,none,factor,35.87155,17.935775,53.807325,head_state,1.0,0.0,1,-1.0
head_02_023_006,none,factor,36.16633,18.083165,54.249494999999996,head_state,1.0,0.0,1,-1.0
head_02_014_019,none,factor,34.98024,17.49012,52.47036,head_state,1.0,0.0,1,-1.0
head_02_006_015,none,factor,34.964,17.482,52.446000000000005,head_state,1.0,0.0,1,-1.0
head_02_000_016,none,factor,35.20208,17.60104,52.80312000000001,head_state,1.0,0.0,1,-1.0
head_02_026_008,none,factor,35.460879999999996,17.730439999999998,53.19132000000001,head_state,1.0,0.0,1,-1.0
head_02_012_012,none,factor,35.25568,17.62784,52.88352,head_state,1.0,0.0,1,-1.0
head_02_018_012,none,factor,35.15415,17.577075,52.731225,head_state,1.0,0.0,1,-1.0
head_02_035_018,none,factor,34.366859999999996,17.183429999999998,51.55029,head_state,1.0,0.0,1,-1.0
head_02_034_009,none,factor,34.23053,17.115265,51.345795,head_state,1.0,0.0,1,-1.0
head_02_029_017,none,factor,34.64375,17.321875,51.965625,head_state,1.0,0.0,1,-1.0
head_02_012_011,none,factor,35.46823,17.734115,53.202345,head_state,1.0,0.0,1,-1.0
head_02_009_013,none,factor,35.26941,17.634705,52.904115,head_state,1.0,0.0,1,-1.0
head_02_020_018,none,factor,34.87423,17.437115,52.311345,head_state,1.0,0.0,1,-1.0
head_02_034_014,none,factor,34.106840000000005,17.053420000000003,51.16026,head_state,1.0,0.0,1,-1.0
head_02_024_003,none,factor,37.13425,18.567125,55.701375,head_state,1.0,0.0,1,-1.0
head_02_030_004,none,factor,35.649390000000004,17.824695000000002,53.474085,head_state,1.0,0.0,1,-1.0
head_02_031_004,none,factor,35.51589,17.757945,53.273835,head_state,1.0,0.0,1,-1.0
head_02_021_003,none,factor,38.23898,19.11949,57.35847,head_state,1.0,0.0,1,-1.0
head_02_012_017,none,factor,34.89205,17.446025,52.338075,head_state,1.0,0.0,1,-1.0
head_02_019_010,none,factor,35.393370000000004,17.696685000000002,53.09005499999999,head_state,1.0,0.0,1,-1.0
head_02_003_011,none,factor,36.44945,18.224725,54.674175,head_state,1.0,0.0,1,-1.0
head_02_038_013,none,factor,33.08913,16.544565,49.633695,head_state,1.0,0.0,1,-1.0
head_02_035_012,none,factor,33.773179999999996,16.886589999999998,50.65977000000001,head_state,1.0,0.0,1,-1.0
head_02_001_016,none,factor,35.19283,17.596415,52.789244999999994,head_state,1.0,0.0,1,-1.0
head_02_016_008,none,factor,35.586009999999995,17.793004999999997,53.379015,head_state,1.0,0.0,1,-1.0
head_02_025_017,none,factor,34.75602,17.37801,52.13403,head_state,1.0,0.0,1,-1.0
head_02_023_013,none,factor,34.91442,17.45721,52.37163,head_state,1.0,0.0,1,-1.0
head_02_031_001,none,factor,36.03857,18.019285,54.057855,head_state,1.0,0.0,1,-1.0
head_02_034_004,none,factor,34.89989,17.449945,52.349835,head_state,1.0,0.0,1,-1.0
head_02_028_009,none,factor,35.12053,17.560265,52.680794999999996,head_state,1.0,0.0,1,-1.0
head_02_017_015,none,factor,34.70297,17.351485,52.054455,head_state,1.0,0.0,1,-1.0
head_02_013_009,none,factor,35.672579999999996,17.836289999999998,53.508869999999995,head_state,1.0,0.0,1,-1.0
head_02_003_019,none,factor,35.28979,17.644895,52.934684999999995,head_state,1.0,0.0,1,-1.0
head_02_000_010,none,factor,36.89541,18.447705,55.343115000000004,head_state,1.0,0.0,1,-1.0
head_02_005_005,none,factor,38.53386,19.26693,57.80078999999999,head_state,1.0,0.0,1,-1.0
head_02_016_018,none,factor,34.94143,17.470715,52.412145,head_state,1.0,0.0,1,-1.0
head_02_023_008,none,factor,35.703520000000005,17.851760000000002,53.55528,head_state,1.0,0.0,1,-1.0
head_02_009_003,none,factor,39.928020000000004,19.964010000000002,59.89202999999999,head_state,1.0,0.0,1,-1.0
head_02_025_013,none,factor,34.85987,17.429935,52.289805,head_state,1.0,0.0,1,-1.0
head_02_026_007,none,factor,35.68578,17.84289,53.52867000000001,head_state,1.0,0.0,1,-1.0
head_02_000_018,none,factor,35.3175,17.65875,52.97625000000001,head_state,1.0,0.0,1,-1.0
head_02_027_005,none,factor,35.96432,17.98216,53.94648000000001,head_state,1.0,0.0,1,-1.0
head_02_013_000,none,factor,40.07855,20.039275,60.117825,head_state,1.0,0.0,1,-1.0
head_02_012_001,none,factor,40.11833,20.059165,60.17749499999999,head_state,1.0,0.0,1,-1.0
head_02_004_011,none,factor,36.38004,18.19002,54.57006,head_state,1.0,0.0,1,-1.0
head_02_002_018,none,factor,35.292629999999996,17.646314999999998,52.938945,head_state,1.0,0.0,1,-1.0
head_02_032_010,none,factor,34.548159999999996,17.274079999999998,51.82224000000001,head_state,1.0,0.0,1,-1.0
head_02_013_001,none,factor,40.07286,20.03643,60.10929,head_state,1.0,0.0,1,-1.0
head_02_027_003,none,factor,36.41505,18.207525,54.622575,head_state,1.0,0.0,1,-1.0
head_02_018_011,none,factor,35.29513,17.647565,52.94269499999999,head_state,1.0,0.0,1,-1.0
head_02_028_017,none,factor,34.67934,17.33967,52.01901000000001,head_state,1.0,0.0,1,-1.0
head_02_029_010,none,factor,34.93502,17.46751,52.40253,head_state,1.0,0.0,1,-1.0
head_02_033_008,none,factor,34.56562,17.28281,51.84843000000001,head_state,1.0,0.0,1,-1.0
head_02_035_005,none,factor,34.43148,17.21574,51.64722,head_state,1.0,0.0,1,-1.0
head_02_039_012,none,factor,32.56735,16.283675,48.85102499999999,head_state,1.0,0.0,1,-1.0
head_02_034_013,none,factor,33.98526,16.99263,50.97789,head_state,1.0,0.0,1,-1.0
head_02_006_001,none,factor,39.62712,19.81356,59.44068000000001,head_state,1.0,0.0,1,-1.0
head_02_038_007,none,factor,33.02597,16.512985,49.538955,head_state,1.0,0.0,1,-1.0
head_02_034_008,none,factor,34.33558,17.16779,51.50337,head_state,1.0,0.0,1,-1.0
head_02_004_004,none,factor,38.83786,19.41893,58.25679,head_state,1.0,0.0,1,-1.0
head_02_002_012,none,factor,36.18036,18.09018,54.270540000000004,head_state,1.0,0.0,1,-1.0
head_02_002_017,none,factor,35.24694,17.62347,52.87041000000001,head_state,1.0,0.0,1,-1.0
head_02_030_001,none,factor,36.16771,18.083855,54.251565,head_state,1.0,0.0,1,-1.0
head_02_013_017,none,factor,34.90398,17.45199,52.35597,head_state,1.0,0.0,1,-1.0
head_02_026_003,none,factor,36.62787,18.313935,54.941805,head_state,1.0,0.0,1,-1.0
head_02_036_014,none,factor,33.84389,16.921945,50.765834999999996,head_state,1.0,0.0,1,-1.0
head_02_024_008,none,factor,35.66048,17.83024,53.49072,head_state,1.0,0.0,1,-1.0
head_02_026_011,none,factor,34.93291,17.466455,52.399365,head_state,1.0,0.0,1,-1.0
head_02_015_009,none,factor,35.56902,17.78451,53.353530000000006,head_state,1.0,0.0,1,-1.0
head_02_027_015,none,factor,34.5457,17.27285,51.81855,head_state,1.0,0.0,1,-1.0
head_02_013_002,none,factor,40.0619,20.03095,60.09285,head_state,1.0,0.0,1,-1.0
head_02_015_017,none,factor,34.90286,17.45143,52.35428999999999,head_state,1.0,0.0,1,-1.0
head_02_003_003,none,factor,39.04752,19.52376,58.57128,head_state,1.0,0.0,1,-1.0
head_02_009_001,none,factor,39.99511,19.997555,59.992665,head_state,1.0,0.0,1,-1.0
head_02_030_011,none,factor,34.75485,17.377425,52.13227499999999,head_state,1.0,0.0,1,-1.0
head_02_003_004,none,factor,38.80529,19.402645,58.207935,head_state,1.0,0.0,1,-1.0
head_02_029_019,none,factor,34.71775,17.358875,52.07662500000001,head_state,1.0,0.0,1,-1.0
head_02_035_017,none,factor,34.306999999999995,17.1535,51.4605,head_state,1.0,0.0,1,-1.0
head_02_028_013,none,factor,34.73703,17.368515,52.10554499999999,head_state,1.0,0.0,1,-1.0
head_02_000_011,none,factor,36.571979999999996,18.285989999999998,54.85797000000001,head_state,1.0,0.0,1,-1.0
head_02_034_019,none,factor,34.513290000000005,17.256645000000002,51.769935,head_state,1.0,0.0,1,-1.0
head_02_027_001,none,factor,36.71,18.355,55.065,head_state,1.0,0.0,1,-1.0
head_02_011_008,none,factor,35.93861,17.969305,53.907915,head_state,1.0,0.0,1,-1.0
